  sMeanPktSz 
    0.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
  544.000000
    0.000000
  544.000000
    0.000000
    0.000000
    0.000000
  217.000000
   60.000000
   60.000000
   60.000000
   92.000000
    0.000000
    0.000000
   84.000000
   64.000000
   84.000000
    0.000000
    0.000000
   75.000000
   74.000000
    0.000000
   60.000000
   60.000000
   91.000000
   60.000000
  232.000000
   60.000000
   91.000000
   60.000000
   60.000000
  232.000000
   60.000000
    0.000000
   60.000000
   60.000000
    0.000000
   91.000000
   60.000000
   74.000000
   60.000000
   60.000000
  217.000000
    0.000000
   60.000000
   60.000000
    0.000000
  161.000000
   60.000000
   60.000000
   60.000000
   60.000000
    0.000000
   74.000000
    0.000000
  544.000000
    0.000000
    0.000000
  544.000000
   60.000000
  398.000000
    0.000000
    0.000000
    0.000000
   60.000000
   91.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
  233.000000
    0.000000
  110.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   91.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
   91.000000
    0.000000
  544.000000
    0.000000
    0.000000
  544.000000
   60.000000
  217.000000
   60.000000
   60.000000
   91.000000
    0.000000
    0.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
  232.000000
   60.000000
    0.000000
  131.000000
  177.000000
   60.000000
   60.000000
    0.000000
  330.000000
   74.000000
    0.000000
  232.000000
   60.000000
   60.000000
  232.000000
   60.000000
   60.000000
   60.000000
   60.000000
   60.000000
  145.000000
  181.000000
  545.000000
    0.000000
   60.000000
   60.000000
    0.000000
   74.000000
   98.000000
   92.000000
   70.000000
    0.000000
   84.000000
   64.000000
   84.000000
   64.000000
    0.000000
  110.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
    0.000000
   60.000000
   92.000000
   92.000000
    0.000000
   91.000000
   60.000000
   60.000000
 1176.333374
    0.000000
  185.000000
  295.000000
  237.000000
  159.000000
  179.000000
  283.000000
  303.000000
  187.000000
    0.000000
    0.000000
  225.000000
  565.000000
  545.000000
    0.000000
   91.000000
  523.666687
  544.000000
  523.666687
  544.000000
    0.000000
    0.000000
  233.000000
    0.000000
   98.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
   60.000000
   74.000000
  232.000000
    0.000000
  150.000000
    0.000000
    0.000000
  161.000000
   60.000000
   60.000000
   60.000000
   60.000000
   60.000000
  232.000000
   60.000000
   64.000000
   60.000000
   60.000000
   60.000000
  232.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
  544.000000
  523.666687
  544.000000
    0.000000
   74.000000
   60.000000
   60.000000
  175.000000
  145.000000
  181.000000
   92.000000
   70.000000
   90.000000
   84.000000
   64.000000
    0.000000
    0.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
  544.000000
    0.000000
  544.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
  110.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
  150.000000
  215.000000
    0.000000
    0.000000
   60.000000
   91.000000
    0.000000
    0.000000
    0.000000
   75.000000
   60.000000
    0.000000
    0.000000
  545.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
  544.000000
    0.000000
  544.000000
    0.000000
    0.000000
   60.000000
   60.000000
   66.000000
    0.000000
  134.000000
  114.000000
   94.000000
   94.000000
  141.000000
  541.000000
  541.000000
   74.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   66.000000
    0.000000
    0.000000
    0.000000
  161.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
   86.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
   86.000000
 1155.000000
 1149.000000
    0.000000
   60.000000
    0.000000
    0.000000
   92.000000
   70.000000
   90.000000
    0.000000
    0.000000
    0.000000
    0.000000
   92.000000
   60.000000
  225.000000
   60.000000
   60.000000
   60.000000
   60.000000
   60.000000
   60.000000
  246.000000
    0.000000
    0.000000
   60.000000
   60.000000
   60.000000
   60.000000
    0.000000
    0.000000
  215.000000
  232.000000
  217.000000
    0.000000
    0.000000
   98.000000
    0.000000
   60.000000
   60.000000
  215.000000
   74.000000
   60.000000
   60.000000
    0.000000
    0.000000
  163.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
  217.000000
   60.000000
   60.000000
   86.000000
   60.000000
    0.000000
  232.000000
    0.000000
   60.000000
   60.000000
   60.000000
   60.000000
   92.000000
  213.000000
  320.000000
    0.000000
    0.000000
   66.000000
   60.000000
    0.000000
   60.000000
   60.000000
   60.000000
   60.000000
    0.000000
    0.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   92.000000
   92.000000
  225.000000
   60.000000
    0.000000
    0.000000
   86.000000
    0.000000
 1155.000000
   60.000000
 1149.000000
    0.000000
   60.000000
    0.000000
    0.000000
  544.000000
   60.000000
   60.000000
    0.000000
  544.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   83.000000
   63.000000
  243.000000
   92.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
    0.000000
   98.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
  161.000000
    0.000000
    0.000000
   66.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
  151.000000
  151.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
  436.000000
    0.000000
   60.000000
   60.000000
   60.000000
   60.000000
   74.000000
    0.000000
  398.000000
    0.000000
    0.000000
  215.000000
   60.000000
    0.000000
    0.000000
   60.000000
   60.000000
   60.000000
    0.000000
    0.000000
   90.000000
    0.000000
   60.000000
  216.000000
  196.000000
  243.000000
   60.000000
   98.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
  232.000000
  232.000000
   60.000000
  436.000000
   60.000000
   67.000000
   60.000000
   67.000000
    0.000000
    0.000000
    0.000000
   90.000000
    0.000000
  544.000000
   60.000000
  523.666687
  544.000000
   74.000000
  217.000000
  216.000000
    0.000000
    0.000000
  217.000000
   60.000000
    0.000000
    0.000000
   60.000000
    0.000000
  232.000000
   60.000000
   60.000000
   60.000000
   74.000000
  232.000000
   60.000000
   60.000000
   60.000000
    0.000000
   74.000000
  150.000000
  215.000000
  523.666687
  544.000000
   60.000000
   60.000000
  523.666687
  544.000000
  232.000000
   60.000000
   60.000000
   60.000000
   74.000000
   60.000000
  232.000000
  163.000000
   74.000000
  287.000000
   60.000000
   60.000000
  232.000000
  115.000000
   60.000000
  232.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
   60.000000
    0.000000
    0.000000
    0.000000
   70.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
   60.000000
  161.000000
   60.000000
   74.000000
    0.000000
  544.000000
    0.000000
  544.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   74.000000
   75.000000
   60.000000
   91.000000
    0.000000
   91.000000
   60.000000
   60.000000
   74.000000
   92.000000
   70.000000
   90.000000
   84.000000
   64.000000
    0.000000
    0.000000
   60.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
   60.000000
    0.000000
   60.000000
    0.000000
  544.000000
    0.000000
  544.000000
   60.000000
   60.000000
    0.000000
    0.000000
   60.000000
   98.000000
   60.000000
   60.000000
   60.000000
    0.000000
  466.000000
  215.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
   62.000000
   60.000000
  110.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
   60.000000
   74.000000
    0.000000
    0.000000
   60.000000
   84.000000
   84.000000
   64.000000
   64.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
  436.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
  121.000000
    0.000000
    0.000000
   60.000000
    0.000000
   60.000000
   60.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
  544.000000
    0.000000
  544.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
 1219.000000
    0.000000
    0.000000
    0.000000
  544.000000
    0.000000
  544.000000
   74.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   98.000000
   60.000000
   60.000000
    0.000000
    0.000000
   60.000000
   60.000000
  393.000000
   98.000000
   60.000000
    0.000000
   60.000000
   60.000000
  387.000000
   60.000000
   60.000000
   60.000000
   91.000000
    0.000000
    0.000000
    0.000000
    0.000000
    0.000000
   60.000000
   60.000000
    0.000000
    0.000000
   91.000000
   62.000000
   60.000000
   60.000000
  196.000000
    0.000000
    0.000000
   60.000000
    0.000000
   60.000000
  161.000000
   60.000000
   60.000000
   91.000000
    0.000000
  544.000000
  508.500000
    0.000000
